id	invoice_no 	date	user_id	location_id	customer_id 	additional_fee	discount	total	payment	change	payment_type	status	posted_at	posted_by	voided_at	voided_by	created_at	updated_at
2491	2025/3.2501-12	12/03/2025			131			1600000	1600000	0		posted						
2492	2025/3.2502-12	12/03/2025			131			115000	115000	0		posted						
2493	2025/3.2503-13	13/03/2025			1077		400000	4000000	4000000	0		posted						
2494	2025/3.2504-14	14/03/2025			131		200000	2100000	2100000	0		posted						
2495	2025/3.2505-14	14/03/2025			131			575000	575000	0		posted						
2496	2025/3.2506-14	14/03/2025			131			120000	120000	0		posted						
2497	2025/3.2507-15	15/03/2025			131			235000	235000	0		posted						
2498	2025/3.2508-15	15/03/2025			131	100000		840000	840000	0		posted						
2499	2025/3.2509-16	16/03/2025			1081		40000	1300000	1300000	0		posted						
2500	2025/3.2510-17	17/03/2025			131			1385000	1385000	0		posted						
2501	2025/3.2511-18	18/03/2025			131			3600000	3600000	0		posted						
2502	2025/3.2512-18	18/03/2025			131			500000	500000	0		posted						
2503	2025/3.2513-19	19/03/2025			131			600000	600000	0		posted						
2504	2025/3.2514-19	19/03/2025			131	300000		800000	800000	0		posted						
2505	2025/3.2515-19	19/03/2025			131		350000	750000	750000	0		posted						
2506	2025/3.2516-24	21/03/2025			1077		150000	1000000	1000000	0		posted						
2507	2025/3.2517-24	21/03/2025			1082		80000	2480000	2480000	0		posted						
2508	2025/3.2518-24	24/03/2025			131		250000	2850000	2850000	0		posted						
2509	2025/3.2519-24	24/03/2025			131			120000	120000	0		posted						
2510	2025/3.2520-25	25/03/2025			1075		373000	6175400	6175400	0		posted						
2511	2025/3.2521-25	25/03/2025			131	150000		1400000	1400000	0		posted						
2512	2025/3.2522-27	27/03/2025			131	90000		1200000	1200000	0		posted						
2513	2025/3.2523-27	27/03/2025			131			1710000	1710000	0		posted						
2514	2025/3.2524-27	27/03/2025			131			410000	410000	0		posted						
2515	2025/3.2525-27	27/03/2025			131			120000	120000	0		posted						
2516	2025/3.2526-29	28/03/2025			131	435000		3828400	3828400	0		posted						
2517	2025/3.2527-29	28/03/2025			131			120000	120000	0		posted						
2518	2025/3.2528-29	29/03/2025			76			1100000	1100000	0		posted						
2519	2025/3.2529-29	29/03/2025			131			175000	175000	0		posted						
2520	2025/3.2530-29	29/03/2025			131			230000	230000	0		posted						
2521	2025/4.2531-2	02/04/2025			131		50000	1130000	1130000	0		posted						
2522	2025/4.2532-3	03/04/2025			1083	420000		8745000	8745000	0		posted						
2523	2025/4.2533-4	04/04/2025			1084	750000		6000000	6000000	0		posted						
2524	2025/4.2534-5	05/04/2025			1085	800000		5800000	5800000	0		posted						
2525	2025/4.2535-5	05/04/2025			131			480000	480000	0		posted						
2526	2025/4.2536-7	07/04/2025			131		100000	1100000	1100000	0		posted						
2527	2025/4.2537-7	07/04/2025			131			125000	125000	0		posted						
2528	2025/4.2538-8	08/04/2025			1086			2130000	2130000	0		posted						
2529	2025/4.2539-8	08/04/2025			1086			100000	100000	0		posted						
2530	2025/4.2540-8	08/04/2025			131	20000		190000	190000	0		posted						
2531	2025/4.2541-8	08/04/2025			131		40000	460000	460000	0		posted						
2532	2025/4.2542-8	08/04/2025			131			460000	460000	0		posted						
2533	2025/4.2543-10	10/04/2025			131	100000		880000	880000	0		posted						
2534	2025/4.2544-10	10/04/2025			131		15000	345000	345000	0		posted						
2535	2025/4.2545-11	09/04/2025			973		500000	13875000	13875000	0		posted						
2536	2025/4.2546-11	11/04/2025			1077		150000	1000000	1000000	0		posted						
2537	2025/4.2547-11	11/04/2025			131			230000	230000	0		posted						
2538	2025/4.2548-12	12/04/2025			131			230000	230000	0		posted						
2539	2025/4.2549-15	15/04/2025			131			230000	230000	0		posted						
2540	2025/4.2550-15	15/04/2025			131			230000	230000	0		posted						
2541	2025/4.2551-15	15/04/2025			131	30000		630000	630000	0		posted						
2542	2025/4.2552-16	16/04/2025			131			175000	175000	0		posted						
2543	2025/4.2553-16	16/04/2025			131			570000	570000	0		posted						
2544	2025/4.2554-17	17/04/2025			131			295000	295000	0		posted						
2545	2025/4.2555-18	18/04/2025			582			460000	460000	0		posted						
2546	2025/4.2556-19	19/04/2025			1087	320000		13500000	13500000	0		posted						
2547	2025/4.2557-19	19/04/2025			131			115000	115000	0		posted						
2548	2025/4.2558-21	21/04/2025			413	20000		2100000	2100000	0		posted						
2549	2025/4.2559-23	23/04/2025			1077		300000	3000000	3000000	0		posted						
2550	2025/4.2560-23	22/04/2025			121			230000	230000	0		posted						
2551	2025/4.2561-23	22/04/2025			131	30000		700000	700000	0		posted						
2552	2025/4.2562-23	23/04/2025			131			805000	805000	0		posted						
2553	2025/4.2563-23	22/04/2025			1088	300000		12075000	12075000	0		posted						
2554	2025/4.2564-23	23/04/2025			131	20000		2900000	2900000	0		posted						
2555	2025/4.2565-24	24/04/2025			1089	630000		3517500	3517500	0		posted						
2556	2025/4.2566-29	28/04/2025			1088		500000	5250000	5250000	0		posted						
2557	2025/4.2567-29	28/04/2025			131			1500000	1500000	0		posted						
2558	2025/4.2568-29	29/04/2025			1075		510000	4250000	4250000	0		posted						
2559	2025/4.2569-30	30/04/2025			388	250000		10000000	10000000	0		posted						
2560	2025/4.2570-30	30/04/2025			131		40000	1200000	1200000	0		posted						
2561	2025/5.2571-2	01/05/2025			131			540000	540000	0		posted						
2562	2025/5.2572-2	01/05/2025			131			460000	460000	0		posted						
2563	2025/5.2573-2	02/05/2025			140			6840000	6840000	0		posted						
2564	2025/5.2574-2	02/05/2025			131			690000	690000	0		posted						
2565	2025/5.2575-3	03/04/2025			1062			29095000	29095000	0		posted						
2566	2025/5.2576-5	05/05/2025			131		55000	4170000	4170000	0		posted						
2567	2025/5.2577-5	03/05/2025			131			230000	230000	0		posted						
2568	2025/5.2578-5	03/05/2025			131			600000	600000	0		posted						
2569	2025/5.2579-5	03/05/2025			131	135000		690000	690000	0		posted						
2570	2025/5.2580-8	08/05/2025			131	1250000		12500000	12500000	0		posted						
2571	2025/5.2581-8	08/05/2025			131			280000	280000	0		posted						
2572	2025/5.2582-8	07/05/2025			1075		180000	1500000	1500000	0		posted						
2573	2025/5.2583-8	07/05/2025			1088			2300000	2300000	0		posted						
2574	2025/5.2584-10	10/05/2025			131			540000	540000	0		posted						
2575	2025/5.2585-10	10/05/2025			131		500000	3500000	3500000	0		posted						
2576	2025/5.2586-10	10/05/2025			1088		400000	4200000	4200000	0		posted						
2577	2025/5.2587-13	13/05/2025			1090		185000	5960000	5960000	0		posted						
2578	2025/5.2588-13	13/05/2025			131			312000	312000	0		posted						
2579	2025/5.2589-13	13/05/2025			1039		3000000	21000000	21000000	0		posted						
2580	2025/5.2590-14	14/05/2025			388			1800000	1800000	0		posted						
2581	2025/5.2591-14	14/05/2025			131		150000	2850000	2850000	0		posted						
2582	2025/5.2592-14	14/05/2025			279		300000	3150000	3150000	0		posted						
2583	2025/5.2593-15	15/05/2025			131	30000		750000	750000	0		posted						
2584	2025/5.2594-15	15/05/2025			131			115000	115000	0		posted						
2585	2025/5.2595-16	16/05/2025			388			1590000	1590000	0		posted						
2586	2025/5.2596-16	16/05/2025			131			100000	100000	0		posted						
2587	2025/5.2597-17	17/05/2025			131			1035000	1035000	0		posted						
2588	2025/5.2598-17	17/05/2025			131			806000	806000	0		posted						
2589	2025/5.2599-19	19/05/2025			131	110000		290000	290000	0		posted						
2590	2025/5.2600-19	19/05/2025			131		75000	1450000	1450000	0		posted						
2591	2025/5.2601-20	20/05/2025			388	80000		1080000	1080000	0		posted						
2592	2025/5.2602-21	21/05/2025			131		150000	2550000	2550000	0		posted						
2593	2025/5.2603-22	22/05/2025			1091	1750000		12100000	12100000	0		posted						
2594	2025/5.2604-22	22/05/2025			131			1830000	1830000	0		posted						
2595	2025/5.2605-22	22/05/2025			1092	350000		2180000	2180000	0		posted						
2596	2025/5.2606-23	23/05/2025			1075		1800000	15000000	15000000	0		posted						
2597	2025/5.2607-24	23/05/2025			1093		20000	500000	500000	0		posted						
2598	2025/5.2608-24	23/05/2025			131			125000	125000	0		posted						
2599	2025/5.2609-24	23/05/2025			131	950000		1550000	1550000	0		posted						
2600	2025/5.2610-24	23/05/2025			1094			1200000	1200000	0		posted						
2601	2025/5.2611-24	23/05/2025			131		2850000	19150000	19150000	0		posted						
2602	2025/5.2612-26	26/05/2025			1095	1020000		12920000	12920000	0		posted						
2603	2025/5.2613-26	26/05/2025			131		30000	900000	900000	0		posted						
2604	2025/5.2614-26	26/05/2025			131	20000		800000	800000	0		posted						
2605	2025/5.2615-27	27/05/2025			131			115000	115000	0		posted						
2606	2025/5.2616-27	27/05/2025			131		80000	1160000	1160000	0		posted						
2607	2025/5.2617-27	27/05/2025			191	75000		950000	950000	0		posted						
2608	2025/5.2618-27	27/05/2025			131	450000		2070000	2070000	0		posted						
2609	2025/5.2619-27	27/05/2025			1096	285000		1665000	1665000	0		posted						
2610	2025/5.2620-27	06/05/2025			131			585000	585000	0		posted						
2611	2025/5.2621-27	19/05/2025			596			1435000	1435000	0		posted						
2612	2025/5.2622-27	27/05/2025			1097			1640000	1640000	0		posted						
2613	2025/5.2623-27	27/05/2025			131		450000	3000000	3000000	0		posted						
2614	2025/5.2624-27	27/05/2025			1075		3000000	21000000	21000000	0		posted						
2615	2025/5.2625-29	28/05/2025			131		130000	3770000	3770000	0		posted						
2616	2025/5.2626-29	28/05/2025			1098			2400000	2400000	0		posted						
2617	2025/5.2627-29	28/05/2025			131	370000		2990000	2990000	0		posted						
2618	2025/5.2628-29	29/05/2025			131			400000	400000	0		posted						
2619	2025/6.2629-3	02/06/2025			1088		1000000	10500000	10500000	0		posted						
2620	2025/6.2630-3	02/06/2025			823		149000	2821000	2821000	0		posted						
2621	2025/6.2631-3	03/06/2025			131	680000		4140000	4140000	0		posted						
2622	2025/6.2632-3	03/06/2025			131			125000	125000	0		posted						
2623	2025/6.2633-3	03/06/2025			131			900000	900000	0		posted						
2624	2025/6.2634-3	03/06/2025			1099	1270000		2850000	2850000	0		posted						
2625	2025/6.2635-4	04/06/2025			131	400000		5350000	5350000	0		posted						
2626	2025/6.2636-4	04/06/2025			131	320000		2470000	2470000	0		posted						
2627	2025/6.2637-4	04/06/2025			131			115000	115000	0		posted						
2628	2025/6.2638-4	03/06/2025			131			117000	117000	0		posted						
2629	2025/6.2639-4	04/06/2025			131			690000	690000	0		posted						
2630	2025/6.2640-4	04/06/2025			131			115000	115000	0		posted						
2631	2025/6.2641-5	04/06/2025			131			230000	230000	0		posted						
2632	2025/6.2642-5	04/06/2025			131	120000		1680000	1680000	0		posted						
2633	2025/6.2643-5	05/06/2025			131			200000	200000	0		posted						
2634	2025/6.2644-5	05/06/2025			131			230000	230000	0		posted						
2635	2025/6.2645-5	05/06/2025			131			120000	120000	0		posted						
2636	2025/6.2646-6	06/06/2025			131			460000	460000	0		posted						
2637	2025/6.2647-6	06/06/2025			131			120000	120000	0		posted						
2638	2025/6.2648-6	06/06/2025			131			300000	300000	0		posted						
2639	2025/6.2649-9	07/06/2025			1088			1326000	1326000	0		posted						
2640	2025/6.2650-9	07/06/2025			131			1734000	1734000	0		posted						
2641	2025/6.2651-9	09/06/2025			131			460000	460000	0		posted						
2642	2025/6.2652-9	09/06/2025			1100	280000		3930000	3930000	0		posted						
2643	2025/6.2653-11	11/06/2025			823		140000	4060000	4060000	0		posted						
2644	2025/6.2654-11	11/06/2025			131			115000	115000	0		posted						
2645	2025/6.2655-12	12/06/2025			131	45000		900000	900000	0		posted						
2646	2025/6.2656-12	11/06/2025			131		65000	935000	935000	0		posted						
2647	2025/6.2657-12	11/06/2025			1101		140000	4060000	4060000	0		posted						
2648	2025/6.2658-12	12/06/2025			131		230000	2275000	2275000	0		posted						
2649	2025/6.2659-12	12/06/2025			131			102000	102000	0		posted						
2650	2025/6.2660-12	12/06/2025			131			108000	108000	0		posted						
2651	2025/6.2661-12	12/06/2025			131		195000	2105000	2105000	0		posted						
2652	2025/6.2662-12	12/06/2025			131			60000	60000	0		posted						
2653	2025/6.2663-13	13/06/2025			131	40000		420000	420000	0		posted						
2654	2025/6.2664-13	13/06/2025			823			2100000	2100000	0		posted						
2655	2025/6.2665-14	14/06/2025			131			230000	230000	0		posted						
2656	2025/6.2666-14	14/06/2025			131			115000	115000	0		posted						
2657	2025/6.2667-16	16/06/2025			161	100000		2402500	2402500	0		posted						
2658	2025/6.2668-16	16/06/2025			131			60000	60000	0		posted						
2659	2025/6.2669-18	18/06/2025			1102		110000	1230000	1230000	0		posted						
2660	2025/6.2670-18	18/06/2025			131		25000	1600000	1600000	0		posted						
2661	2025/6.2671-19	19/06/2025			131	55500		1448000	1448000	0		posted						
2662	2025/6.2672-20	20/06/2025			131			230000	230000	0		posted						
2663	2025/6.2673-20	20/06/2025			131	420000		2640000	2640000	0		posted						
2664	2025/6.2674-20	20/06/2025			131	30000		1080000	1080000	0		posted						
2665	2025/6.2675-20	20/06/2025			131			115000	115000	0		posted						
2666	2025/6.2676-24	24/06/2025			131			180000	180000	0		posted						
2667	2025/6.2677-25	25/06/2025			131		75000	1150000	1150000	0		posted						
2668	2025/6.2678-25	25/06/2025			131		120000	1840000	1840000	0		posted						
2669	2025/6.2679-25	25/06/2025			131			427500	427500	0		posted						
2670	2025/6.2680-26	26/06/2025			131			1500000	1500000	0		posted						
2671	2025/6.2681-26	26/06/2025			131			600000	600000	0		posted						
2672	2025/6.2682-27	27/06/2025			131			345000	345000	0		posted						
2673	2025/6.2683-27	27/06/2025			131		20000	515000	515000	0		posted						
2674	2025/6.2684-27	27/06/2025			131		400000	2000000	2000000	0		posted						
2675	2025/6.2685-28	28/06/2025			131			115000	115000	0		posted						
2676	2025/6.2686-28	28/06/2025			131			630000	630000	0		posted						
2677	2025/6.2687-28	28/06/2025			131		30000	1695000	1695000	0		posted						
2678	2025/6.2688-30	30/06/2025			131	50000		2190000	2190000	0		posted						
2679	2025/6.2689-30	30/06/2025			131		13000	755000	755000	0		posted						
2680	2025/6.2690-30	30/06/2025			1103		180000	2520000	2520000	0		posted						
2681	2025/6.2691-30	30/06/2025			131			300000	300000	0		posted						
2682	2025/6.2692-30	30/06/2025			131	50000		460000	460000	0		posted						
2683	2025/7.2693-1	01/07/2025			131		80000	920000	920000	0		posted						
2684	2025/7.2694-1	01/07/2025			131			230000	230000	0		posted						
2685	2025/7.2695-1	01/07/2025			131			60000	60000	0		posted						
2686	2025/7.2696-2	02/07/2025			131		20000	1407000	1407000	0		posted						
2687	2025/7.2697-2	02/07/2025			131	10000		395000	395000	0		posted						
2688	2025/7.2698-3	03/07/2025			131		200000	660000	660000	0		posted						
2689	2025/7.2699-3	03/07/2025			131		15000	720000	720000	0		posted						
2690	2025/7.2700-3	03/07/2025			131		400000	7200000	7200000	0		posted						
2691	2025/7.2701-3	03/07/2025			131			690000	690000	0		posted						
2692	2025/7.2702-4	04/07/2025			131		330000	5080000	5080000	0		posted						
2693	2025/7.2703-4	04/07/2025			131	50000		1090000	1090000	0		posted						
2694	2025/7.2704-4	04/07/2025			131			580000	580000	0		posted						
2695	2025/7.2705-4	04/07/2025			131			1140000	1140000	0		posted						
2696	2025/7.2706-4	04/07/2025			131	50000		3250000	3250000	0		posted						
2697	2025/7.2707-4	04/07/2025			131	60000		1135000	1135000	0		posted						
2698	2025/7.2708-4	04/07/2025			1104			1300000	1300000	0		posted						
2699	2025/7.2709-5	05/07/2025			1105	525000		12000000	12000000	0		posted						
2700	2025/7.2710-5	05/07/2025			131			125000	125000	0		posted						
2701	2025/7.2711-5	05/07/2025			131	6000		761000	761000	0		posted						
2702	2025/7.2712-5	05/07/2025			131	2500		470000	470000	0		posted						
2703	2025/7.2713-8	08/07/2025			131	600000		12300000	12300000	0		posted						
2704	2025/7.2714-8	08/07/2025			131			1050000	1050000	0		posted						
2705	2025/7.2715-8	08/07/2025			131			115000	115000	0		posted						
2706	2025/7.2716-9	09/07/2025			131		800000	2200000	2200000	0		posted						
2707	2025/7.2717-9	09/07/2025			131	120000		1470000	1470000	0		posted						
2708	2025/7.2718-9	09/07/2025			140		50000	695000	695000	0		posted						
2709	2025/7.2719-9	09/07/2025			131			575000	575000	0		posted						
2710	2025/7.2720-10	10/07/2025			1106	470000		2630000	2630000	0		posted						
2711	2025/7.2721-10	10/07/2025			8			560000	560000	0		posted						
2712	2025/7.2722-10	10/07/2025			131			235750	235750	0		posted						
2713	2025/7.2723-12	12/07/2025			131			345000	345000	0		posted						
2714	2025/7.2724-12	12/07/2025			93			1100000	1100000	0		posted						
2715	2025/7.2725-14	14/07/2025			131	350000		2430000	2430000	0		posted						
2716	2025/7.2726-14	14/07/2025			576		30000	1000000	1000000	0		posted						
2717	2025/7.2727-14	14/07/2025			1107			5625000	5625000	0		posted						
2718	2025/7.2728-14	14/07/2025			131			1150000	1150000	0		posted						
2719	2025/7.2729-14	14/07/2025			1108	105000		1030000	1030000	0		posted						
2720	2025/7.2730-15	15/07/2025			1109	100000		2055000	2055000	0		posted						
2721	2025/7.2731-15	15/07/2025			131			345000	345000	0		posted						
2722	2025/7.2732-16	16/07/2025			1110		345000	4830000	4830000	0		posted						
2723	2025/7.2733-16	16/07/2025			131			900000	900000	0		posted						
2724	2025/7.2734-17	17/07/2025			131			230000	230000	0		posted						
2725	2025/7.2735-17	17/07/2025			131			920000	920000	0		posted						
2726	2025/7.2736-19	19/07/2025			1111	340000		7490000	7490000	0		posted						
2727	2025/7.2737-19	18/07/2025			131			300000	300000	0		posted						
